Academico do Porto,FC Porto,1940-04-07,0,2
Os Belenenses,Sporting CP,1940-04-07,0,0
Sl Benfica,Leixoes SC,1940-04-07,7,2
FC Porto,Academica De Coimbra,1940-04-14,6,0
Vitoria Setubal,Academico do Porto,1940-04-14,2,0
Leixoes SC,Sporting CP,1940-04-14,2,9
Os Belenenses,Sl Benfica,1940-04-14,2,0
Carcavelinhos FC,FC Barreirense,1940-04-14,2,3
Academica De Coimbra,FC Barreirense,1940-04-21,5,1
Academico do Porto,Carcavelinhos FC,1940-04-21,1,3
Sl Benfica,Vitoria Setubal,1940-04-21,9,1
Leixoes SC,Os Belenenses,1940-04-21,1,3
Sporting CP,FC Porto,1940-04-21,4,3
Os Belenenses,Academico do Porto,1940-04-28,6,1
Academica De Coimbra,Leixoes SC,1940-04-28,3,1
Sl Benfica,Carcavelinhos FC,1940-04-28,3,2
FC Porto,FC Barreirense,1940-04-28,5,1
Vitoria Setubal,Sporting CP,1940-04-28,0,3
Leixoes SC,Vitoria Setubal,1940-05-05,1,1
FC Porto,Carcavelinhos FC,1940-05-05,6,0
FC Barreirense,Academico do Porto,1940-05-05,1,1
Os Belenenses,Academica De Coimbra,1940-05-05,5,0
Sporting CP,Sl Benfica,1940-05-05,3,1
FC Porto,Os Belenenses,1940-05-12,3,2
Leixoes SC,Academico do Porto,1940-05-12,1,2
Carcavelinhos FC,Sporting CP,1940-05-12,2,5
Sl Benfica,FC Barreirense,1940-05-12,5,1
Vitoria Setubal,Academica De Coimbra,1940-05-12,1,2
Os Belenenses,Vitoria Setubal,1940-05-19,8,0
Academico do Porto,Academica De Coimbra,1940-05-19,8,2
FC Barreirense,Sporting CP,1940-05-19,0,0
Sl Benfica,FC Porto,1940-05-19,2,3
Leixoes SC,Carcavelinhos FC,1940-05-19,4,1
Academica De Coimbra,CUF de Lisboa,1940-12-29,2,2
Os Belenenses,FC Barreirense,1940-12-29,5,0
Boavista Porto,Sl Benfica,1940-12-29,1,1
Sporting CP,FC Porto,1940-12-29,5,1
FC Barreirense,Boavista Porto,1941-01-01,1,0
Sl Benfica,Os Belenenses,1941-01-01,2,1
FC Porto,Academica De Coimbra,1941-01-01,6,2
CUF de Lisboa,Sporting CP,1941-01-01,3,7
FC Porto,Os Belenenses,1941-01-05,2,2
CUF de Lisboa,Boavista Porto,1941-01-05,6,0
Sl Benfica,FC Barreirense,1941-01-05,4,1
Academica De Coimbra,Sporting CP,1941-01-05,3,5
FC Barreirense,FC Porto,1941-01-19,0,2
Os Belenenses,CUF de Lisboa,1941-01-19,13,0
Boavista Porto,Academica De Coimbra,1941-01-19,2,1
Sporting CP,Sl Benfica,1941-01-19,1,2
Boavista Porto,Sporting CP,1941-01-26,1,5
CUF de Lisboa,FC Barreirense,1941-01-26,2,3
Academica De Coimbra,Os Belenenses,1941-01-26,3,2
Sl Benfica,FC Porto,1941-01-26,3,2
FC Barreirense,Academica De Coimbra,1941-02-02,3,2
Boavista Porto,FC Porto,1941-02-02,3,6
Sporting CP,Os Belenenses,1941-02-02,3,1
CUF de Lisboa,Sl Benfica,1941-02-02,2,6
Academica De Coimbra,Sl Benfica,1941-02-09,2,2
Os Belenenses,Boavista Porto,1941-02-09,10,0
FC Porto,CUF de Lisboa,1941-02-09,3,1
Sporting CP,FC Barreirense,1941-02-09,2,0
CUF de Lisboa,Academica De Coimbra,1941-02-23,2,3
FC Porto,Sporting CP,1941-02-23,2,2
FC Barreirense,Os Belenenses,1941-02-23,1,5
Sl Benfica,Boavista Porto,1941-02-23,6,1
Academica De Coimbra,FC Porto,1941-03-02,3,3
Os Belenenses,Sl Benfica,1941-03-02,5,3
Boavista Porto,FC Barreirense,1941-03-02,0,2
Sporting CP,CUF de Lisboa,1941-03-02,4,2
FC Barreirense,Sl Benfica,1941-03-09,1,0
Os Belenenses,FC Porto,1941-03-09,2,3
Boavista Porto,CUF de Lisboa,1941-03-09,1,0
Sporting CP,Academica De Coimbra,1941-03-09,7,1
Academica De Coimbra,Boavista Porto,1941-03-23,6,0
